Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
55256,20,1276,10,10,644,private,S0,tcp,171,3,255,0.05,0.07,0,anomaly
55257,20,1276,10,10,644,Z39_50,S0,tcp,179,2,255,0.02,0.07,0,anomaly
55258,20,1276,10,10,644,smtp,SF,tcp,2,1,255,0.04,0.6,326,normal
55259,20,1276,10,10,644,http_443,S0,tcp,101,7,255,0.01,0.07,0,anomaly
55260,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,765,normal
55261,20,1276,10,10,644,http,SF,tcp,22,22,255,1,0,15455,normal
55263,18,1152,10,8,644,http,SF,tcp,1,2,255,1,0,315,normal
55265,18,1152,10,8,644,domain_u,SF,udp,8,8,255,0.14,0.03,0,normal
55264,18,1152,10,8,644,private,REJ,tcp,2,1,255,0,0.6,0,anomaly
55262,18,1152,10,8,644,private,RSTR,tcp,1,1,255,0,0.64,0,anomaly
55267,18,1152,10,8,644,domain_u,SF,udp,195,197,255,0.92,0.01,70,normal
55266,18,1152,10,8,644,http,SF,tcp,4,9,255,1,0,584,normal
55268,18,1152,10,8,644,private,S0,tcp,260,9,255,0.03,0.07,0,anomaly
55269,18,1152,10,8,644,http,SF,tcp,14,14,142,1,0,2844,normal
55273,20,1276,10,10,644,smtp,SF,tcp,1,3,128,0.75,0.03,334,normal
55270,20,1276,10,10,644,http,SF,tcp,10,10,69,1,0,5670,normal
55271,20,1276,10,10,644,telnet,S0,tcp,125,13,255,0.03,0.07,0,anomaly
55272,20,1276,10,10,644,private,REJ,tcp,139,10,255,0.02,0.09,0,anomaly
55274,20,1276,10,10,644,http,SF,tcp,10,11,66,1,0,9986,normal
55275,20,1276,10,10,644,private,S0,tcp,251,7,255,0.01,0.07,0,anomaly
55276,20,1276,10,10,644,ntp_u,SF,udp,1,1,42,0.55,0.05,48,normal
55277,20,1276,10,10,644,http,SF,tcp,5,5,14,1,0,1301,normal
55279,18,1152,10,8,644,bgp,S0,tcp,211,17,255,0.05,0.08,0,anomaly
55280,18,1152,10,8,644,urp_i,SF,icmp,20,8,255,0.06,0.01,0,normal
55278,18,1152,10,8,644,private,S0,tcp,208,2,255,0.02,0.07,0,anomaly
55281,18,1152,10,8,644,http,REJ,tcp,1,1,8,1,0,0,normal
55282,18,1152,10,8,644,discard,S0,tcp,268,19,255,0.07,0.07,0,anomaly
55283,18,1152,10,8,644,private,REJ,tcp,1,1,37,0.03,1,0,anomaly
55284,18,1152,10,8,644,private,REJ,tcp,2,1,255,0,0.53,0,anomaly
55285,18,1152,10,8,644,http,SF,tcp,1,19,57,1,0,3327,normal
55289,20,1276,10,10,644,supdup,S0,tcp,286,3,255,0.01,0.05,0,anomaly
55287,20,1276,10,10,644,http,SF,tcp,7,7,159,1,0,1249,normal
55288,20,1276,10,10,644,other,REJ,tcp,425,1,255,0,1,0,anomaly
55286,20,1276,10,10,644,http,SF,tcp,8,9,255,1,0,3282,normal
55290,20,1276,10,10,644,http,S0,tcp,272,30,255,0.05,0.08,0,anomaly
55291,20,1276,10,10,644,http,SF,tcp,4,8,58,1,0,4482,normal
55292,20,1276,10,10,644,uucp_path,REJ,tcp,241,3,255,0.01,0.07,0,anomaly
55293,20,1276,10,10,644,ftp_data,SF,tcp,2,2,6,0.33,0.5,0,normal
55297,18,1152,10,8,644,smtp,SF,tcp,1,1,246,0.24,0.29,302,normal
55296,18,1152,10,8,644,http,SF,tcp,18,18,62,1,0,3754,normal
55295,18,1152,10,8,644,sql_net,S0,tcp,125,19,255,0.07,0.07,0,anomaly
55294,18,1152,10,8,644,http,REJ,tcp,1,1,12,1,0,0,normal
55298,18,1152,10,8,644,http,SF,tcp,6,6,106,1,0,6282,normal
55299,18,1152,10,8,644,eco_i,SF,icmp,1,18,2,1,0,0,anomaly
55300,18,1152,10,8,644,http,SF,tcp,1,1,251,1,0,8314,anomaly
55301,18,1152,10,8,644,http,SF,tcp,3,3,59,1,0,1461,normal
55304,20,1276,10,10,644,ftp_data,S0,tcp,42,10,124,0.24,0.03,0,anomaly
55302,20,1276,10,10,644,private,S0,tcp,274,10,255,0.04,0.07,0,anomaly
55303,20,1276,10,10,644,http,SF,tcp,3,3,250,1,0,955,normal
55305,20,1276,10,10,644,http,SF,tcp,7,9,28,1,0,657,normal
55306,20,1276,10,10,644,http,SF,tcp,1,1,49,1,0,5921,normal
55307,20,1276,10,10,644,nntp,S0,tcp,196,12,255,0.05,0.08,0,anomaly
55308,20,1276,10,10,644,http,SF,tcp,5,5,187,1,0,426,normal
55309,20,1276,10,10,644,courier,S0,tcp,111,6,255,0.02,0.07,0,anomaly
55310,18,1152,10,8,644,eco_i,SF,icmp,1,1,247,1,0,0,normal
55312,18,1152,10,8,644,http,SF,tcp,1,8,1,1,0,7902,normal
55311,18,1152,10,8,644,domain_u,SF,udp,2,4,67,1,0,0,normal
55313,18,1152,10,8,644,private,S0,tcp,168,3,255,0.01,0.08,0,anomaly
55315,18,1152,10,8,644,domain_u,SF,udp,122,188,255,1,0,43,normal
55316,18,1152,10,8,644,courier,S0,tcp,108,8,255,0.03,0.07,0,anomaly
55317,18,1152,10,8,644,http,REJ,tcp,1,1,6,1,0,0,normal
55318,18,1152,10,8,644,private,S0,tcp,36,12,255,0.05,0.1,0,anomaly
55320,20,1276,10,10,644,private,S0,tcp,143,19,255,0.02,0.06,0,anomaly
55321,20,1276,10,10,644,http,SF,tcp,1,21,12,1,0,1956,normal
55322,20,1276,10,10,644,uucp,S0,tcp,132,8,255,0.03,0.05,0,anomaly
55319,20,1276,10,10,644,domain_u,SF,udp,139,139,255,0.65,0.01,78,normal
55323,20,1276,10,10,644,http,SF,tcp,7,7,255,1,0,8113,normal
55324,20,1276,10,10,644,smtp,SF,tcp,1,1,126,0.44,0.05,280,normal
55325,20,1276,10,10,644,http,SF,tcp,8,8,36,1,0,17540,normal
55326,20,1276,10,10,644,other,SF,udp,3,1,255,0,0.53,0,normal
55329,18,1152,10,8,644,ftp,S0,tcp,222,1,255,0,0.06,0,anomaly
55328,18,1152,10,8,644,private,S0,tcp,260,8,120,0.07,0.08,0,anomaly
55330,18,1152,10,8,644,private,S0,tcp,237,15,255,0,0.08,0,anomaly
55327,18,1152,10,8,644,private,S0,tcp,132,15,255,0.06,0.05,0,anomaly
55332,18,1152,10,8,644,private,RSTR,tcp,2,2,255,0.01,0.82,0,anomaly
55333,18,1152,10,8,644,private,S0,tcp,57,11,255,0.04,0.07,0,anomaly
55331,18,1152,10,8,644,eco_i,SF,icmp,1,1,4,1,0,0,anomaly
55334,18,1152,10,8,644,time,SF,tcp,1,1,25,1,0,4,normal
55335,20,1276,10,10,644,http,SF,tcp,13,26,255,1,0,581,normal
55337,20,1276,10,10,644,finger,S0,tcp,257,19,255,0.07,0.07,0,anomaly
55338,20,1276,10,10,644,ftp_data,SF,tcp,1,1,76,0.17,0.08,0,normal
55336,20,1276,10,10,644,domain_u,SF,udp,77,157,255,0.95,0.01,139,normal
55339,20,1276,10,10,644,eco_i,SF,icmp,1,27,1,1,0,0,anomaly
55340,20,1276,10,10,644,telnet,SF,tcp,1,1,51,0.14,0.08,148722,normal
55342,20,1276,10,10,644,http,SF,tcp,2,12,23,1,0,764,normal
55341,20,1276,10,10,644,domain_u,SF,udp,11,20,255,1,0,46,normal
55346,18,1152,10,8,644,private,S0,tcp,257,19,255,0.01,0.09,0,anomaly
55345,18,1152,10,8,644,telnet,S0,tcp,13,13,135,0.56,0.01,0,anomaly
55343,18,1152,10,8,644,http,SF,tcp,9,9,123,1,0,5284,normal
55344,18,1152,10,8,644,exec,RSTO,tcp,137,9,255,0.02,0.06,0,anomaly
55347,18,1152,10,8,644,http,SF,tcp,28,28,255,1,0,997,normal
55348,18,1152,10,8,644,http,SF,tcp,12,25,25,1,0,1643,normal
55349,18,1152,10,8,644,login,S0,tcp,132,3,255,0.05,0.07,0,anomaly
55350,18,1152,10,8,644,private,SF,udp,7,1,255,0.89,0.01,146,normal
55352,20,1276,10,10,644,http,REJ,tcp,1,1,12,1,0,0,normal
55351,20,1276,10,10,644,Z39_50,S0,tcp,290,16,255,0.04,0.08,0,anomaly
55353,20,1276,10,10,644,private,S0,tcp,203,2,255,0.04,0.06,0,anomaly
55354,20,1276,10,10,644,private,S0,tcp,290,8,255,0.04,0.08,0,anomaly
55355,20,1276,10,10,644,http,SF,tcp,14,16,14,1,0,2881,normal
55356,20,1276,10,10,644,uucp,RSTO,tcp,116,3,255,0.01,0.08,0,anomaly
55357,20,1276,10,10,644,private,S0,tcp,260,6,255,0.02,0.07,0,anomaly
55358,20,1276,10,10,644,private,SF,udp,12,1,255,0.09,0.2,0,anomaly
55361,18,1152,10,8,644,private,SF,udp,21,21,255,0.08,0.02,0,anomaly
55359,18,1152,10,8,644,http,SF,tcp,2,2,255,1,0,494,normal
55360,18,1152,10,8,644,ecr_i,SF,icmp,486,486,255,1,0,0,anomaly
55362,18,1152,10,8,644,ftp_data,SF,tcp,2,3,255,0.45,0.01,0,normal
55366,18,1152,10,8,644,telnet,SF,tcp,1,1,84,0.01,0.07,1401,normal
55364,18,1152,10,8,644,private,REJ,tcp,1,1,27,0.04,1,0,anomaly
55363,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.56,0.03,282,normal
55365,18,1152,10,8,644,ecr_i,SF,icmp,457,457,153,1,0,0,anomaly
55368,20,1276,10,10,644,ftp_data,S0,tcp,47,4,255,0.25,0.02,0,anomaly
55367,20,1276,10,10,644,http,SF,tcp,10,18,121,1,0,362,normal
55369,20,1276,10,10,644,domain_u,SF,udp,71,151,255,1,0,110,normal
55370,20,1276,10,10,644,http,SF,tcp,12,12,12,1,0,3582,normal
55371,20,1276,10,10,644,http,SF,tcp,6,6,52,1,0,1668,normal
55372,20,1276,10,10,644,ftp_data,SF,tcp,6,6,219,0.13,0.02,0,normal
55373,20,1276,10,10,644,http,SF,tcp,5,13,170,1,0,310,normal
55374,20,1276,10,10,644,http,SF,tcp,7,7,255,1,0,4137,normal
1740,352,90736,202,150,65536,login,RSTO,tcp,139,10,255,0.04,0.06,0,anomaly
55375,18,1152,10,8,644,http,SF,tcp,1,17,24,1,0,6880,normal
55378,18,1152,10,8,644,whois,S0,tcp,200,6,255,0.02,0.07,0,anomaly
55379,18,1152,10,8,644,ctf,S0,tcp,140,1,255,0,0.08,0,anomaly
55377,18,1152,10,8,644,smtp,SF,tcp,1,1,173,0.57,0.02,327,normal
55380,18,1152,10,8,644,http,SF,tcp,9,9,9,1,0,1707,normal
55376,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.78,0.01,0,anomaly
55381,18,1152,10,8,644,private,SF,udp,68,68,255,0.27,0.02,0,anomaly
55382,18,1152,10,8,644,private,S0,tcp,132,7,255,0.03,0.06,0,anomaly
55385,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,6367,normal
55384,20,1276,10,10,644,domain_u,SF,udp,215,215,255,0.98,0.01,46,normal
55383,20,1276,10,10,644,private,SF,udp,1,1,229,0.95,0.01,146,normal
55386,20,1276,10,10,644,private,S0,tcp,115,18,255,0.07,0.04,0,anomaly
55387,20,1276,10,10,644,private,S0,tcp,35,16,255,0.06,0.08,0,anomaly
55388,20,1276,10,10,644,csnet_ns,S0,tcp,275,15,255,0.06,0.09,0,anomaly
55390,20,1276,10,10,644,http,SF,tcp,4,4,255,0.94,0.01,2507,normal
55389,20,1276,10,10,644,private,REJ,tcp,76,13,255,0.05,0.07,0,anomaly
137,14,1316,14,0,1316,http,SF,tcp,12,12,95,1,0,15767,normal
55391,18,1152,10,8,644,csnet_ns,S0,tcp,202,2,255,0.03,0.07,0,anomaly
55392,18,1152,10,8,644,private,S0,tcp,252,14,255,0.05,0.09,0,anomaly
55394,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.53,105,normal
55393,18,1152,10,8,644,http,SF,tcp,3,3,7,1,0,1212,normal
55395,18,1152,10,8,644,telnet,S0,tcp,74,17,255,0.23,0.02,0,anomaly
55396,18,1152,10,8,644,http,SF,tcp,1,1,68,1,0,241,normal
55397,18,1152,10,8,644,http,SF,tcp,4,4,251,1,0,3245,normal
55398,18,1152,10,8,644,private,S0,tcp,116,19,255,0.06,0.06,0,anomaly
55402,20,1276,10,10,644,http,SF,tcp,2,2,79,1,0,8314,anomaly
55399,20,1276,10,10,644,vmnet,S0,tcp,197,2,255,0.01,0.08,0,anomaly
55401,20,1276,10,10,644,domain_u,SF,udp,80,160,255,1,0.01,131,normal
55400,20,1276,10,10,644,smtp,SF,tcp,1,1,76,0.89,0.04,368,normal
55403,20,1276,10,10,644,private,S0,tcp,198,4,255,0.02,0.08,0,anomaly
55404,20,1276,10,10,644,urp_i,SF,icmp,4,4,255,0.15,0.01,0,normal
55405,20,1276,10,10,644,private,REJ,tcp,102,3,255,0,0.07,0,anomaly
55406,20,1276,10,10,644,http,SF,tcp,1,1,9,1,0,23786,normal
55408,20,1276,10,10,644,link,S0,tcp,223,21,255,0.08,0.05,0,anomaly
55410,20,1276,10,10,644,smtp,SF,tcp,1,1,50,0.76,0.12,327,normal
55409,20,1276,10,10,644,http,SF,tcp,1,1,31,1,0,4302,normal
55407,20,1276,10,10,644,login,S0,tcp,138,6,255,0.02,0.06,0,anomaly
55411,20,1276,10,10,644,eco_i,SF,icmp,1,28,1,1,0,0,anomaly
55412,20,1276,10,10,644,http,SF,tcp,5,5,5,1,0,2649,normal
55413,20,1276,10,10,644,private,REJ,tcp,154,1,255,0,0.07,0,anomaly
55414,20,1276,10,10,644,ssh,S0,tcp,204,18,255,0.07,0.07,0,anomaly
55417,18,1152,10,8,644,time,S0,tcp,262,4,255,0.02,0.07,0,anomaly
55416,18,1152,10,8,644,http,SF,tcp,8,8,255,1,0,1240,normal
55418,18,1152,10,8,644,private,RSTR,tcp,25,2,195,0.01,0.08,0,anomaly
55415,18,1152,10,8,644,http,SF,tcp,3,3,55,1,0,320,normal
55419,18,1152,10,8,644,http,SF,tcp,21,21,21,1,0,546,normal
55420,18,1152,10,8,644,ftp_data,REJ,tcp,459,5,255,0.02,0.99,0,anomaly
55422,18,1152,10,8,644,domain,S0,tcp,253,1,255,0,0.08,0,anomaly
55421,18,1152,10,8,644,domain_u,SF,udp,1,1,255,0.88,0.01,42,normal
55423,20,1276,10,10,644,private,S0,tcp,142,15,255,0.03,0.06,0,anomaly
55424,20,1276,10,10,644,domain_u,SF,udp,1,3,255,0.99,0.01,29,normal
55425,20,1276,10,10,644,private,SF,udp,1,1,155,0.92,0.02,147,normal
55426,20,1276,10,10,644,eco_i,SF,icmp,12,1,255,0.01,0.01,0,normal
55427,20,1276,10,10,644,http,SF,tcp,5,9,72,1,0,12884,normal
55429,20,1276,10,10,644,login,S0,tcp,139,20,255,0.08,0.05,0,anomaly
55428,20,1276,10,10,644,http,REJ,tcp,1,1,19,1,0,0,normal
55430,20,1276,10,10,644,ftp_data,SF,tcp,1,2,75,0.63,0.04,0,normal
55433,18,1152,10,8,644,http,SF,tcp,9,9,94,1,0,828,normal
55434,18,1152,10,8,644,http,SF,tcp,12,12,255,1,0,1475,normal
55432,18,1152,10,8,644,http,SF,tcp,5,5,5,1,0,13206,normal
55431,18,1152,10,8,644,http,SF,tcp,1,2,255,1,0,12793,normal
55435,18,1152,10,8,644,private,S0,tcp,196,9,255,0.08,0.07,0,anomaly
55437,18,1152,10,8,644,http,SF,tcp,3,3,255,1,0,788,normal
55436,18,1152,10,8,644,domain_u,SF,udp,4,84,255,0.8,0.02,128,normal
55438,18,1152,10,8,644,other,SF,udp,3,1,255,0,0.54,0,normal
55441,20,1276,10,10,644,ftp,SF,tcp,1,1,255,0.48,0.02,2451,anomaly
55440,20,1276,10,10,644,eco_i,SF,icmp,1,7,1,1,0,0,anomaly
55439,20,1276,10,10,644,domain_u,SF,udp,167,167,255,1,0.01,45,normal
55442,20,1276,10,10,644,private,RSTR,tcp,2,1,255,0,1,0,anomaly
55443,20,1276,10,10,644,smtp,SF,tcp,1,2,3,0.67,0.67,362,normal
55444,20,1276,10,10,644,smtp,SF,tcp,1,1,2,1,0,328,normal
55445,20,1276,10,10,644,http,SF,tcp,3,3,36,1,0,1125,normal
55446,20,1276,10,10,644,http,SF,tcp,13,13,255,1,0,6914,normal
55447,18,1152,10,8,644,http,SF,tcp,10,14,255,1,0,776,normal
55449,18,1152,10,8,644,eco_i,SF,icmp,2,1,255,0.11,0.01,0,normal
55448,18,1152,10,8,644,private,S0,tcp,262,7,255,0.05,0.08,0,anomaly
55450,18,1152,10,8,644,exec,S0,tcp,103,17,255,0.07,0.05,0,anomaly
55453,18,1152,10,8,644,http,SF,tcp,14,14,143,1,0,7546,normal
55452,18,1152,10,8,644,http,SF,tcp,43,43,43,1,0,1841,normal
55451,18,1152,10,8,644,mtp,S0,tcp,221,16,255,0.07,0.08,0,anomaly
55454,18,1152,10,8,644,http,SF,tcp,5,26,29,1,0,2109,normal
55457,20,1276,10,10,644,finger,S0,tcp,33,14,255,0.05,0.07,0,anomaly
55458,20,1276,10,10,644,http,SF,tcp,3,9,255,1,0,1260,normal
55456,20,1276,10,10,644,domain_u,SF,udp,224,300,255,0.99,0.01,136,normal
55455,20,1276,10,10,644,ftp,SF,tcp,1,1,158,0.25,0.03,4152,normal
55459,20,1276,10,10,644,uucp_path,S0,tcp,221,14,255,0.05,0.05,0,anomaly
55460,20,1276,10,10,644,other,SF,udp,4,2,255,0.01,0.51,105,normal
55461,20,1276,10,10,644,private,RSTR,tcp,1,1,255,0,0.82,0,anomaly
55462,20,1276,10,10,644,Z39_50,REJ,tcp,284,14,255,0.05,0.07,0,anomaly
55463,18,1152,10,8,644,private,SF,udp,2,2,255,0.01,0.73,0,anomaly
55467,18,1152,10,8,644,telnet,S0,tcp,150,16,255,0,0.08,0,anomaly
55466,18,1152,10,8,644,imap4,S0,tcp,255,9,255,0.04,0.07,0,anomaly
55468,18,1152,10,8,644,other,SF,udp,5,2,255,0.01,0.85,105,normal
55464,18,1152,10,8,644,private,S0,tcp,26,2,255,0.05,0.08,0,anomaly
55469,18,1152,10,8,644,smtp,RSTO,tcp,2,2,170,0.43,0.42,2966,normal
55470,18,1152,10,8,644,finger,S0,tcp,74,20,255,0.23,0.04,0,anomaly
55465,18,1152,10,8,644,smtp,SF,tcp,2,1,18,0.83,0.17,325,normal
55471,20,1276,10,10,644,smtp,S0,tcp,7,9,29,0.24,0.07,0,anomaly
55474,20,1276,10,10,644,http,SF,tcp,2,2,10,1,0,3332,normal
55473,20,1276,10,10,644,daytime,S0,tcp,235,4,255,0.02,0.07,0,anomaly
55472,20,1276,10,10,644,private,S0,tcp,131,20,255,0.07,0.07,0,anomaly
55475,20,1276,10,10,644,domain_u,SF,udp,100,166,255,1,0,41,normal
55476,20,1276,10,10,644,finger,SF,tcp,1,1,126,0.04,0.03,139,normal
55477,20,1276,10,10,644,http,SF,tcp,11,11,104,1,0,488,normal
55478,20,1276,10,10,644,http,SF,tcp,2,2,39,1,0,1745,normal
55479,18,1152,10,8,644,http,SF,tcp,8,8,8,1,0,1285,normal
55480,18,1152,10,8,644,ldap,S0,tcp,124,2,255,0.01,0.07,0,anomaly
55482,18,1152,10,8,644,domain_u,SF,udp,263,264,255,0.95,0.01,72,normal
55481,18,1152,10,8,644,finger,S0,tcp,34,15,255,0.06,0.07,0,anomaly
55483,18,1152,10,8,644,ftp_data,SF,tcp,1,1,1,1,0,0,anomaly
55485,18,1152,10,8,644,eco_i,SF,icmp,1,15,1,1,0,0,anomaly
55484,18,1152,10,8,644,http,SF,tcp,16,23,79,1,0,9399,normal
55486,18,1152,10,8,644,Z39_50,S0,tcp,16,3,255,0.04,0.08,0,anomaly
55488,20,1276,10,10,644,http,REJ,tcp,1,2,43,1,0,0,normal
55490,20,1276,10,10,644,other,SF,udp,151,151,151,1,0,4,normal
55487,20,1276,10,10,644,private,REJ,tcp,1,1,19,0.05,1,0,anomaly
55489,20,1276,10,10,644,bgp,S0,tcp,115,7,255,0.03,0.05,0,anomaly
55491,20,1276,10,10,644,private,REJ,tcp,130,10,255,0.03,0.07,0,anomaly
55492,20,1276,10,10,644,time,S0,tcp,236,15,255,0.06,0.07,0,anomaly
55493,20,1276,10,10,644,domain_u,SF,udp,3,5,101,0.97,0.02,44,normal
55494,20,1276,10,10,644,time,RSTO,tcp,280,16,255,0.06,0.07,0,anomaly
55498,18,1152,10,8,644,smtp,SF,tcp,1,1,119,0.73,0.04,328,normal
55496,18,1152,10,8,644,http,SF,tcp,7,9,115,1,0,455,normal
55495,18,1152,10,8,644,private,S0,tcp,268,2,255,0.01,0.08,0,anomaly
55497,18,1152,10,8,644,private,S0,tcp,84,18,255,0.07,0.07,0,anomaly
55499,18,1152,10,8,644,http,SF,tcp,24,24,49,1,0,1596,normal
55500,18,1152,10,8,644,ecr_i,SF,icmp,139,139,255,1,0,0,anomaly
55501,18,1152,10,8,644,Z39_50,S0,tcp,211,6,255,0.02,0.06,0,anomaly
55502,18,1152,10,8,644,http,SF,tcp,9,9,9,1,0,301,normal
55504,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,anomaly
55503,20,1276,10,10,644,uucp,S0,tcp,100,2,255,0.01,0.05,0,anomaly
55506,20,1276,10,10,644,netbios_dgm,S0,tcp,101,13,255,0.05,0.05,0,anomaly
55505,20,1276,10,10,644,ftp,S0,tcp,265,4,255,0.07,0.07,0,anomaly
55509,20,1276,10,10,644,http,SF,tcp,1,1,255,0.98,0.01,4486,normal
55507,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,normal
55508,20,1276,10,10,644,domain_u,SF,udp,210,210,135,0.71,0.02,136,normal
55510,20,1276,10,10,644,private,S0,tcp,54,17,255,0.07,0.05,0,anomaly
55514,18,1152,10,8,644,http,SF,tcp,16,24,16,1,0,253,normal
55512,18,1152,10,8,644,domain_u,SF,udp,43,43,255,1,0.01,117,normal
55511,18,1152,10,8,644,http,SF,tcp,23,36,23,1,0,2313,normal
55513,18,1152,10,8,644,ftp,SF,tcp,1,1,237,0.27,0.02,2451,anomaly
55515,18,1152,10,8,644,whois,REJ,tcp,248,20,255,0.08,0.07,0,anomaly
55516,18,1152,10,8,644,domain_u,SF,udp,127,127,255,0.88,0.01,70,normal
55517,18,1152,10,8,644,telnet,SF,tcp,1,1,129,0.09,0.04,1824,normal
55518,18,1152,10,8,644,other,SF,tcp,13,1,83,0.01,0.08,0,normal
55521,20,1276,10,10,644,eco_i,SF,icmp,1,39,1,1,0,0,anomaly
55520,20,1276,10,10,644,http,SF,tcp,2,6,29,1,0,1767,normal
55519,20,1276,10,10,644,http,SF,tcp,13,13,255,1,0,2304,normal
55522,20,1276,10,10,644,http,S0,tcp,251,12,255,0.05,0.07,0,anomaly
55523,20,1276,10,10,644,http,SF,tcp,11,15,255,1,0,422,normal
55524,20,1276,10,10,644,remote_job,RSTR,tcp,2,2,255,0.01,0.28,0,anomaly
55525,20,1276,10,10,644,discard,S0,tcp,222,18,255,0.07,0.05,0,anomaly
55526,20,1276,10,10,644,domain_u,SF,udp,2,2,114,0.15,0.04,0,normal
55529,18,1152,10,8,644,ftp_data,SF,tcp,4,4,100,0.33,0.04,0,normal
55528,18,1152,10,8,644,ftp_data,S0,tcp,228,4,255,0.02,0.07,0,anomaly
55527,18,1152,10,8,644,finger,SF,tcp,1,1,178,0.04,0.09,223,normal
55530,18,1152,10,8,644,shell,S0,tcp,129,22,255,0.09,0.05,0,anomaly
55531,18,1152,10,8,644,domain_u,SF,udp,255,255,255,1,0,79,normal
55532,18,1152,10,8,644,private,S0,tcp,118,9,255,0.07,0.06,0,anomaly
55533,18,1152,10,8,644,private,S0,tcp,84,16,255,0,0.06,0,anomaly
55534,18,1152,10,8,644,http,SF,tcp,2,2,11,1,0,10647,normal
55535,20,1276,10,10,644,private,S0,tcp,115,4,255,0.07,0.07,0,anomaly
55536,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,anomaly
55537,20,1276,10,10,644,http,SF,tcp,16,16,255,1,0,657,normal
55538,20,1276,10,10,644,other,RSTR,tcp,2,2,255,0.01,0.68,0,anomaly
55539,20,1276,10,10,644,private,S0,tcp,111,10,155,0.07,0.1,0,anomaly
55540,20,1276,10,10,644,http,SF,tcp,4,4,68,1,0,8314,anomaly
55541,20,1276,10,10,644,http,SF,tcp,11,11,255,1,0,253,normal
55542,20,1276,10,10,644,netbios_ns,REJ,tcp,241,12,255,0.05,0.07,0,anomaly
55544,20,1276,10,10,644,http,SF,tcp,7,9,255,1,0,753,normal
55543,20,1276,10,10,644,systat,REJ,tcp,242,1,255,0,0.08,0,anomaly
55545,20,1276,10,10,644,http,SF,tcp,1,1,9,1,0,193,normal
55546,20,1276,10,10,644,smtp,SF,tcp,1,1,135,0.44,0.02,326,normal
55547,20,1276,10,10,644,http,SF,tcp,9,9,9,1,0,3432,normal
55548,20,1276,10,10,644,supdup,S0,tcp,101,6,255,0.02,0.05,0,anomaly
55550,20,1276,10,10,644,private,REJ,tcp,1,1,62,0.02,1,0,anomaly
55549,20,1276,10,10,644,http,SF,tcp,12,12,12,1,0,12141,normal
55551,18,1152,10,8,644,smtp,SF,tcp,1,2,110,0.71,0.09,330,normal
55553,18,1152,10,8,644,http,SF,tcp,3,3,214,1,0,8314,anomaly
55552,18,1152,10,8,644,http,SF,tcp,1,19,1,1,0,1889,normal
55554,18,1152,10,8,644,private,RSTR,tcp,1,1,255,0,0.7,0,anomaly
55555,18,1152,10,8,644,private,REJ,tcp,320,1,255,0,0.51,0,anomaly
55556,18,1152,10,8,644,http,SF,tcp,17,29,34,1,0,1540,normal
55557,18,1152,10,8,644,private,S0,tcp,114,8,255,0.04,0.07,0,anomaly
55558,18,1152,10,8,644,kshell,S0,tcp,136,23,255,0.09,0.05,0,anomaly
55559,20,1276,10,10,644,hostnames,S0,tcp,272,4,255,0.02,0.05,0,anomaly
55560,20,1276,10,10,644,private,S0,tcp,209,8,255,0.04,0.07,0,anomaly
55562,20,1276,10,10,644,http,SF,tcp,66,66,234,1,0,241,normal
55563,20,1276,10,10,644,uucp,RSTO,tcp,110,16,255,0.06,0.07,0,anomaly
55564,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.69,105,normal
55561,20,1276,10,10,644,csnet_ns,REJ,tcp,2,1,255,0,1,0,anomaly
55565,20,1276,10,10,644,other,SF,udp,3,1,255,0,0.57,105,normal
55566,20,1276,10,10,644,http,SF,tcp,16,17,21,1,0,1923,normal
55569,18,1152,10,8,644,echo,S0,tcp,268,5,255,0.02,0.08,0,anomaly
55567,18,1152,10,8,644,ftp_data,SF,tcp,3,2,37,0.24,0.14,0,normal
55568,18,1152,10,8,644,http,SF,tcp,4,4,26,1,0,2254,normal
55570,18,1152,10,8,644,http,SF,tcp,7,7,7,1,0,6546,normal
55571,18,1152,10,8,644,domain,S0,tcp,292,14,255,0.04,0.06,0,anomaly
55572,18,1152,10,8,644,http,SF,tcp,5,33,230,1,0,16143,normal
55574,18,1152,10,8,644,klogin,S0,tcp,2,2,255,0.01,0.07,0,anomaly
55573,18,1152,10,8,644,http,SF,tcp,17,17,17,1,0,2253,normal
55577,20,1276,10,10,644,http,SF,tcp,19,19,255,1,0,578,normal
55575,20,1276,10,10,644,private,RSTR,tcp,1,1,179,0.01,0.17,0,anomaly
55576,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.64,105,normal
55578,20,1276,10,10,644,finger,S0,tcp,297,15,255,0.06,0.05,0,anomaly
55579,20,1276,10,10,644,ftp,S0,tcp,150,1,255,0,0.07,0,anomaly
55580,20,1276,10,10,644,ctf,S0,tcp,198,6,255,0.02,0.08,0,anomaly
